Price_ID,Feature_ID,id,price,neighbourhood_cleansed,property_type,bathrooms,bedrooms,minimum_nights
6515,6515,3725552,99,De Baarsjes - Oud-West,Apartment,1,1,2
6516,6516,5763318,50,De Baarsjes - Oud-West,House,1,1,1
6517,6517,3727304,200,De Pijp - Rivierenbuurt,Apartment,1,2,1
6518,6518,5284349,175,Centrum-West,Apartment,1.5,2,1
6519,6519,5558573,115,Centrum-West,Apartment,1,1,1
6520,6520,3729168,70,De Baarsjes - Oud-West,Apartment,1,1,5
6521,6521,3735239,85,Bos en Lommer,Apartment,1,2,7
6522,6522,3737502,195,Centrum-Oost,Apartment,1,1,3
6523,6523,3740108,85,De Baarsjes - Oud-West,Apartment,1,1,2
6524,6524,3740245,70,Centrum-Oost,Apartment,1,0,2
6525,6525,5611003,250,Zuid,House,1.5,4,4
6526,6526,3742152,50,De Baarsjes - Oud-West,House,1,1,1
6527,6527,5868743,100,Westerpark,Apartment,1,1,1
6528,6528,5383340,50,Oostelijk Havengebied - Indische Buurt,Apartment,1.5,1,14
6529,6529,4673904,300,De Baarsjes - Oud-West,Apartment,1,2,2
6530,6530,4283923,79,Centrum-West,Apartment,1,0,2
6531,6531,3812945,139,Oud-Oost,Apartment,1,3,1
6532,6532,4480133,90,De Pijp - Rivierenbuurt,Apartment,1,1,4
6533,6533,5856501,165,Oud-Oost,Apartment,1,1,2
6534,6534,3753018,75,Oud-Noord,House,1,1,2
6535,6535,3754635,80,De Pijp - Rivierenbuurt,Apartment,1,1,4
6536,6536,3781973,75,Zuid,Apartment,1.5,1,1
6537,6537,3918613,50,De Baarsjes - Oud-West,Apartment,1,1,3
6538,6538,3888528,35,De Baarsjes - Oud-West,Apartment,1,1,3
6539,6539,3754267,40,De Baarsjes - Oud-West,House,1,1,3
6540,6540,3918899,40,De Baarsjes - Oud-West,Apartment,1,1,3
6541,6541,5033153,125,De Pijp - Rivierenbuurt,Apartment,1,1,5
6542,6542,3755694,90,De Baarsjes - Oud-West,Apartment,1,1,5
6543,6543,3966768,250,Centrum-West,Apartment,1.5,2,2
6544,6544,4009076,200,Centrum-West,Apartment,1.5,1,2
6545,6545,5403390,140,Centrum-Oost,House,1.5,2,2
6546,6546,3787897,90,De Pijp - Rivierenbuurt,Apartment,1,1,3
6547,6547,3757604,275,Centrum-Oost,Apartment,1,1,1
6548,6548,3759304,120,Centrum-Oost,Apartment,1,2,1
6549,6549,3759770,99,Centrum-Oost,Apartment,1,1,1
6550,6550,4837551,70,Centrum-Oost,Apartment,0.5,1,3
6551,6551,3822857,100,Oud-Oost,Apartment,1,1,2
6552,6552,3762810,95,Buitenveldert - Zuidas,Apartment,1,1,3
6553,6553,3763298,65,Oud-Oost,Apartment,1,0,5
6554,6554,3891811,50,Centrum-West,Apartment,0,1,1
6555,6555,4871642,150,Centrum-Oost,Apartment,1.5,2,3
6556,6556,3767549,180,De Pijp - Rivierenbuurt,Apartment,1.5,4,2
6557,6557,3786000,35,De Baarsjes - Oud-West,House,1,1,1
6558,6558,3785834,45,De Baarsjes - Oud-West,House,1,1,1
6559,6559,3763895,50,De Baarsjes - Oud-West,House,1,1,1
6560,6560,3774247,135,De Baarsjes - Oud-West,Apartment,2,4,1
6561,6561,3765452,125,Zuid,Apartment,1,2,2
6562,6562,5296276,110,De Baarsjes - Oud-West,Apartment,1,2,3
6563,6563,3773525,145,De Pijp - Rivierenbuurt,Apartment,1,1,1
6564,6564,3770892,150,Centrum-West,Apartment,1,0,3
6565,6565,3774991,68,Centrum-West,Apartment,1,1,2
6566,6566,3775846,150,Osdorp,Apartment,1,1,1
6567,6567,4008886,150,Geuzenveld - Slotermeer,House,1,3,2
6568,6568,3777594,100,De Baarsjes - Oud-West,Apartment,1,1,5
6569,6569,3777710,105,Zuid,Apartment,1,1,2
6570,6570,3806196,65,Bos en Lommer,Apartment,1,1,1
6571,6571,3778626,72,Oud-Oost,Apartment,1,1,2
6572,6572,3778648,100,Centrum-West,Apartment,1,1,1
6573,6573,5448367,89,De Pijp - Rivierenbuurt,Apartment,1,1,4
6574,6574,3791093,85,Westerpark,Apartment,1,1,1
6575,6575,3785227,175,De Pijp - Rivierenbuurt,Apartment,1,2,1
6576,6576,3854360,175,De Pijp - Rivierenbuurt,Apartment,1,2,1
6577,6577,3976338,99,Watergraafsmeer,Apartment,1,1,1
6578,6578,4610433,200,Centrum-West,Apartment,1,2,4
6579,6579,4923007,90,De Pijp - Rivierenbuurt,Apartment,1,1,2
6580,6580,3786601,29,Westerpark,Apartment,1,1,1
6581,6581,3910153,110,Watergraafsmeer,House,1,2,1
6582,6582,4374040,135,Zuid,Apartment,1.5,2,2
6583,6583,5426000,120,De Pijp - Rivierenbuurt,Apartment,1,1,2
6584,6584,5026025,95,De Pijp - Rivierenbuurt,Apartment,1,1,4
6585,6585,3789145,125,Oud-Oost,Apartment,1,1,2
6586,6586,5559623,80,Centrum-West,Apartment,1,2,2
6587,6587,3790049,55,De Baarsjes - Oud-West,Apartment,1,1,1
6588,6588,4434992,60,De Baarsjes - Oud-West,Apartment,1,1,1
6589,6589,4434890,45,De Baarsjes - Oud-West,Apartment,1,1,2
6590,6590,3790963,82,Westerpark,Apartment,1,1,1
6591,6591,3791272,100,De Baarsjes - Oud-West,House,1,1,1
6592,6592,3794460,120,Centrum-West,Apartment,1,1,3
6593,6593,5741756,199,Centrum-West,Apartment,2.5,3,3
6594,6594,5254984,69,Slotervaart,Apartment,1.5,2,3
6595,6595,5343311,129,Westerpark,Apartment,1.5,1,2
6596,6596,3800029,110,Centrum-West,Apartment,1,1,2
6597,6597,3849887,130,Geuzenveld - Slotermeer,Apartment,1,2,2
6598,6598,5725061,65,Oud-Oost,Apartment,1,1,3
6599,6599,3803882,25,Bijlmer-Centrum,Apartment,1,1,2
6600,6600,3804456,90,De Pijp - Rivierenbuurt,Apartment,1,1,3
6601,6601,3804362,120,Centrum-Oost,Apartment,1,1,3
6602,6602,3805467,120,Centrum-Oost,Apartment,1,2,2
6603,6603,4441661,180,Centrum-West,Apartment,1,1,1
6604,6604,3805471,170,De Pijp - Rivierenbuurt,Apartment,1,2,3
6605,6605,4949644,89,Oud-Noord,House,1,1,2
6606,6606,5052750,98,Zuid,Apartment,1.5,1,2
6607,6607,3920501,175,Centrum-West,Apartment,1,1,3
6608,6608,4157853,135,Centrum-West,Apartment,1,1,3
6609,6609,4032758,88,Slotervaart,Apartment,1.5,2,1
6610,6610,3809159,98,Westerpark,Apartment,1,1,2
6611,6611,5054348,101,De Pijp - Rivierenbuurt,Apartment,1,2,2
6612,6612,3818763,115,Centrum-Oost,Apartment,1,1,7
6613,6613,3810195,90,Oud-Noord,Apartment,1,1,2
6614,6614,3810986,195,Centrum-West,Apartment,1,1,1
6615,6615,5681553,289,Zuid,House,1,3,3
6616,6616,3816284,85,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,3
6617,6617,4610069,145,Centrum-West,Apartment,1,2,3
6618,6618,4855865,140,Centrum-West,Apartment,1,1,3
6619,6619,4868232,90,Centrum-West,Apartment,1,0,3
6620,6620,3819867,80,De Pijp - Rivierenbuurt,Apartment,1,1,2
6621,6621,3826947,75,Westerpark,Apartment,1,1,1
6622,6622,3820366,75,Watergraafsmeer,Bed & Breakfast,1,1,2
6623,6623,3824564,59,Watergraafsmeer,Bed & Breakfast,1,1,2
6624,6624,4815481,159,Centrum-West,Bed & Breakfast,1,1,1
6625,6625,3826012,120,Oud-Oost,Apartment,1,1,2
6626,6626,3826300,100,Oud-Oost,Apartment,1,1,3
6627,6627,5744391,200,De Pijp - Rivierenbuurt,Apartment,1,1,2
6628,6628,3828168,75,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,3
6629,6629,3837097,140,Centrum-West,House,1,1,2
6630,6630,3837203,100,Bijlmer-Oost,Apartment,1,1,1
6631,6631,3838786,50,Bijlmer-Oost,Apartment,1,1,1
6632,6632,3838546,25,Noord-Oost,Apartment,1,1,1
6633,6633,3837825,25,Noord-Oost,Apartment,1,1,1
6634,6634,3838642,25,Noord-Oost,Apartment,1,1,1
6635,6635,3838878,80,Oud-Noord,Apartment,1,1,1
6636,6636,5009598,85,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,1
6637,6637,3839356,250,Centrum-West,Apartment,2,3,2
6638,6638,3841339,80,Oostelijk Havengebied - Indische Buurt,Apartment,1,0,3
6639,6639,4525538,150,Noord-West,Apartment,1,2,2
6640,6640,3842325,150,Westerpark,Apartment,1,1,2
6641,6641,3845021,89,Oud-Noord,House,1,1,2
6642,6642,4336148,150,Centrum-Oost,Apartment,1,2,2
6643,6643,4401578,100,De Baarsjes - Oud-West,Apartment,1,1,1
6644,6644,3847439,50,Slotervaart,Apartment,1,1,2
6645,6645,3847617,150,De Baarsjes - Oud-West,Apartment,1,1,2
6646,6646,3876342,160,De Pijp - Rivierenbuurt,Apartment,1,3,2
6647,6647,3849904,95,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,1
6648,6648,3850766,80,IJburg - Zeeburgereiland,Apartment,1,0,2
6649,6649,4031458,98,Zuid,Apartment,1,1,1
6650,6650,3852000,35,Noord-West,House,2,1,1
6651,6651,3859543,178,Centrum-Oost,Apartment,1,3,2
6652,6652,3853993,125,Oud-Noord,House,1,2,3
6653,6653,4055767,55,Zuid,Apartment,1,1,1
6654,6654,3854501,140,De Baarsjes - Oud-West,Apartment,1,2,3
6655,6655,3857244,125,Oud-Noord,Apartment,1,2,7
6656,6656,3857699,300,Zuid,House,2,4,2
6657,6657,3857880,80,IJburg - Zeeburgereiland,Apartment,1,1,1
6658,6658,5450788,135,Centrum-Oost,Apartment,1,1,4
6659,6659,3858137,79,Centrum-Oost,Apartment,1,1,2
6660,6660,3862680,95,De Pijp - Rivierenbuurt,House,1,2,4
6661,6661,5823041,120,Westerpark,Apartment,1,1,3
6662,6662,3863863,100,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,5
6663,6663,3864342,120,De Pijp - Rivierenbuurt,Apartment,1,1,2
6664,6664,5748243,160,Slotervaart,Apartment,1,2,7
6665,6665,3867343,73,Osdorp,Apartment,1,1,1
6666,6666,3867834,150,Westerpark,Apartment,1,2,3
6667,6667,3871631,150,De Baarsjes - Oud-West,Apartment,1,2,2
6668,6668,3873235,138,Centrum-West,Apartment,1,1,4
6669,6669,4878394,115,Oud-Oost,Apartment,1,1,1
6670,6670,3888616,120,Centrum-Oost,Apartment,1,2,2
6671,6671,3877186,50,Noord-West,House,2,1,2
6672,6672,5657032,140,De Baarsjes - Oud-West,Apartment,1,1,3
6673,6673,3885999,150,Westerpark,Apartment,1,1,1
6674,6674,3879930,225,Centrum-Oost,Apartment,1.5,3,2
6675,6675,4731983,450,Centrum-West,House,1,2,12
6676,6676,3883721,89,De Pijp - Rivierenbuurt,Apartment,1,1,4
6677,6677,3886754,120,Bos en Lommer,Apartment,1,0,1
6678,6678,3895525,75,Slotervaart,Apartment,1,1,3
6679,6679,3891740,99,Oud-Oost,Apartment,1,1,1
6680,6680,4096584,100,Centrum-West,Apartment,1,1,4
6681,6681,3895403,95,De Pijp - Rivierenbuurt,Apartment,1,1,1
6682,6682,3893855,110,Oud-Oost,Apartment,1,0,2
6683,6683,3942453,98,De Pijp - Rivierenbuurt,Apartment,1,1,1
6684,6684,4074858,145,De Pijp - Rivierenbuurt,Apartment,1,2,2
6685,6685,3894687,125,Centrum-Oost,House,1,1,1
6686,6686,3895833,160,Bos en Lommer,Apartment,1,2,2
6687,6687,3960766,65,Bos en Lommer,Apartment,1,1,1
6688,6688,3896047,99,Zuid,Apartment,2,2,2
6689,6689,3897214,65,IJburg - Zeeburgereiland,Apartment,1,1,3
6690,6690,4804632,75,Watergraafsmeer,House,1,1,1
6691,6691,4865428,75,IJburg - Zeeburgereiland,House,1,1,1
6692,6692,4423049,75,Watergraafsmeer,Apartment,1,1,1
6693,6693,3902098,400,Westerpark,Boat,1,6,2
6694,6694,3902516,300,Centrum-West,Apartment,1,2,3
6695,6695,4414496,80,Zuid,Apartment,1,1,1
6696,6696,3968336,80,Zuid,Apartment,1,1,1
6697,6697,3908795,450,Zuid,House,2,4,3
6698,6698,4571531,300,Centrum-West,House,2.5,3,2
6699,6699,4062563,125,Zuid,Apartment,1,1,2
6700,6700,3936265,80,Centrum-West,House,1,1,1
6701,6701,5733280,80,Centrum-West,House,1,1,1
6702,6702,3910309,160,Slotervaart,Apartment,1.5,2,2
6703,6703,3917155,99,Westerpark,Apartment,1,1,2
6704,6704,4386276,120,Oud-Oost,Apartment,1,1,5
6705,6705,3923434,80,Zuid,Apartment,1,1,7
6706,6706,5843798,89,Buitenveldert - Zuidas,Apartment,1,2,2
6707,6707,3918356,120,Centrum-Oost,Apartment,1,1,1
6708,6708,4980511,280,Centrum-Oost,Apartment,1,2,2
6709,6709,3921823,179,Centrum-West,Apartment,1,1,5
6710,6710,3930928,80,Westerpark,Apartment,0.5,0,1
6711,6711,3923236,80,De Pijp - Rivierenbuurt,Apartment,1,0,1
6712,6712,3926133,104,Centrum-Oost,Bed & Breakfast,2,1,2
6713,6713,4005666,80,Centrum-West,Apartment,1.5,1,10
6714,6714,4495758,35,Westerpark,Boat,4,10,1
6715,6715,3927358,660,Westerpark,Boat,2,10,1
6716,6716,4659227,120,De Pijp - Rivierenbuurt,Apartment,1,1,2
6717,6717,3982082,169,Centrum-West,Apartment,1,1,1
6718,6718,3955073,249,Centrum-West,Apartment,1,1,1
6719,6719,3955085,199,Centrum-West,Apartment,1,0,1
6720,6720,3936263,89,Zuid,Apartment,1.5,1,2
6721,6721,3929712,65,Centrum-West,Bed & Breakfast,2,1,2
6722,6722,5629549,150,De Pijp - Rivierenbuurt,Apartment,1,2,3
6723,6723,3931556,100,Centrum-West,Apartment,2,1,1
6724,6724,5222533,80,Oud-Oost,Apartment,1,1,2
6725,6725,4889929,152,Centrum-Oost,Apartment,1,1,1
6726,6726,4941836,137,Centrum-Oost,Apartment,1,1,1
6727,6727,4933805,80,Westerpark,Apartment,1,1,2
6728,6728,3935209,50,De Baarsjes - Oud-West,Apartment,1.5,1,1
6729,6729,4884758,25,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,4
6730,6730,3951418,35,Bijlmer-Oost,Apartment,1,1,1
6731,6731,3936474,100,De Baarsjes - Oud-West,Apartment,1,1,3
6732,6732,3938749,95,Buitenveldert - Zuidas,Apartment,1,1,1
6733,6733,3937891,95,Noord-West,Apartment,1,1,2
6734,6734,3940022,85,Geuzenveld - Slotermeer,Apartment,1,1,1
6735,6735,4487161,79,Centrum-Oost,Apartment,1,2,1
6736,6736,3944620,65,Westerpark,Apartment,1,1,2
6737,6737,4914151,145,Centrum-West,Apartment,1,1,1
6738,6738,3948245,80,Zuid,Apartment,1,1,3
6739,6739,4147668,42,Oud-Oost,Apartment,1,1,1
6740,6740,3957308,100,Buitenveldert - Zuidas,Apartment,1.5,1,1
6741,6741,3954622,65,Bos en Lommer,Apartment,1,0,1
6742,6742,3955901,85,De Pijp - Rivierenbuurt,Apartment,1,1,1
6743,6743,3957639,100,Watergraafsmeer,Loft,1,1,1
6744,6744,3958534,150,De Pijp - Rivierenbuurt,Apartment,2.5,2,1
6745,6745,4865992,150,Oud-Oost,Apartment,1,1,4
6746,6746,5767470,100,Westerpark,Apartment,1,1,1
6747,6747,4686192,79,Bos en Lommer,Apartment,1,2,3
6748,6748,4923931,125,Buitenveldert - Zuidas,Apartment,1,1,2
6749,6749,4534346,125,Centrum-Oost,Apartment,1.5,2,2
6750,6750,3966719,99,IJburg - Zeeburgereiland,House,1.5,4,5
6751,6751,4675726,40,Oostelijk Havengebied - Indische Buurt,Apartment,1.5,1,1
6752,6752,5027789,45,Oostelijk Havengebied - Indische Buurt,Apartment,1.5,1,2
6753,6753,3969582,110,De Baarsjes - Oud-West,Apartment,1,1,1
6754,6754,3969637,89,Westerpark,Apartment,1,1,2
6755,6755,3970015,90,Zuid,Apartment,1,2,3
6756,6756,4499028,75,Slotervaart,Apartment,1.5,2,2
6757,6757,4201169,99,De Baarsjes - Oud-West,Apartment,1,1,1
6758,6758,3975175,189,De Pijp - Rivierenbuurt,Apartment,1.5,2,2
6759,6759,5866162,199,Slotervaart,Apartment,1.5,2,1
6760,6760,3977616,225,Centrum-West,Apartment,1,1,3
6761,6761,5803221,200,Noord-Oost,Apartment,1,1,1
6762,6762,4023358,175,Westerpark,Apartment,1,2,3
6763,6763,4015024,400,Centrum-West,Apartment,1,2,3
6764,6764,4014684,200,Watergraafsmeer,Apartment,1,2,2
6765,6765,4016894,400,Westerpark,Apartment,1,1,3
6766,6766,5476993,140,Buitenveldert - Zuidas,Apartment,1,1,3
6767,6767,5481033,140,Buitenveldert - Zuidas,Apartment,1,1,3
6768,6768,4735916,110,Watergraafsmeer,Apartment,1,1,3
6769,6769,3984360,125,Centrum-West,Apartment,1,1,3
6770,6770,4173763,130,Centrum-West,Apartment,1,1,2
6771,6771,3991175,125,Centrum-West,Apartment,1,0,3
6772,6772,5639160,75,IJburg - Zeeburgereiland,Apartment,1,1,1
6773,6773,4314994,162,Westerpark,Other,1,1,2
6774,6774,4492202,250,Watergraafsmeer,House,1,4,3
6775,6775,3982801,39,De Aker - Nieuw Sloten,Apartment,1,1,1
6776,6776,5876246,55,Bos en Lommer,Apartment,1,1,1
6777,6777,3983479,200,De Aker - Nieuw Sloten,House,1,3,3
6778,6778,3983806,125,De Pijp - Rivierenbuurt,Apartment,1,1,1
6779,6779,3996686,165,Centrum-Oost,Apartment,1,2,2
6780,6780,4892972,160,Zuid,Apartment,1,1,2
6781,6781,3989188,100,De Baarsjes - Oud-West,Apartment,1,3,1
6782,6782,4117209,59,De Aker - Nieuw Sloten,Yurt,1,1,4
6783,6783,3995958,115,De Baarsjes - Oud-West,Apartment,1,1,2
6784,6784,4021013,92,De Baarsjes - Oud-West,Apartment,1,1,7
6785,6785,5801757,95,Oud-Oost,Apartment,1,1,2
6786,6786,3998876,175,De Pijp - Rivierenbuurt,Apartment,1,3,2
6787,6787,4002707,90,Oud-Oost,Apartment,1,2,1
6788,6788,4410049,40,Oud-Oost,Apartment,1,1,2
6789,6789,4004833,200,De Pijp - Rivierenbuurt,Apartment,1,2,2
6790,6790,4005349,100,Bos en Lommer,Apartment,1,1,3
6791,6791,4012289,110,Buitenveldert - Zuidas,Apartment,1,2,3
6792,6792,4006234,75,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,1
6793,6793,4451018,45,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,1
6794,6794,4406542,125,Centrum-West,Apartment,1,1,2
6795,6795,4010836,110,Centrum-Oost,House,1,1,3
6796,6796,4776257,245,Centrum-West,Apartment,2,2,3
6797,6797,4012629,49,Watergraafsmeer,Apartment,1,1,1
6798,6798,4012915,75,Zuid,Apartment,1,1,1
6799,6799,4015174,95,Centrum-Oost,Apartment,1,1,1
6800,6800,4015468,125,Centrum-Oost,Boat,1,2,4
6801,6801,4017665,80,Westerpark,Apartment,1,0,3
6802,6802,4018928,300,Zuid,Apartment,1,2,2
6803,6803,4020075,139,Centrum-Oost,Apartment,1,1,2
6804,6804,4020334,59,Zuid,House,1,1,2
6805,6805,4020603,100,Centrum-Oost,Apartment,1,0,3
6806,6806,4860508,275,Centrum-West,Boat,1,2,3
6807,6807,4022569,120,De Pijp - Rivierenbuurt,Apartment,1,2,1
6808,6808,4022828,79,Westerpark,Apartment,1,1,1
6809,6809,4023764,100,Oud-Noord,Loft,1,0,1
6810,6810,5547478,160,Centrum-West,Apartment,1,1,1
6811,6811,4028013,120,Centrum-West,Apartment,0.5,1,1
6812,6812,4028102,145,Centrum-West,Apartment,1,2,1
6813,6813,4028375,95,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,7
6814,6814,4076101,99,Oud-Oost,Apartment,1,1,3
6815,6815,4119924,70,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,1
6816,6816,4031164,50,Zuid,Apartment,1,1,4
6817,6817,4031136,99,De Baarsjes - Oud-West,Apartment,1,0,3
6818,6818,4031455,56,De Baarsjes - Oud-West,Bed & Breakfast,1,1,4
6819,6819,4035170,200,Centrum-West,Boat,1,1,3
6820,6820,4921912,85,Westerpark,Apartment,1,1,2
6821,6821,4043258,100,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,1
6822,6822,4043732,75,Westerpark,Apartment,1,1,1
6823,6823,5356651,170,De Baarsjes - Oud-West,Apartment,1,2,1
6824,6824,4188263,79,De Pijp - Rivierenbuurt,Apartment,1,1,2
6825,6825,4054648,80,Oud-Oost,Bed & Breakfast,1,1,2
6826,6826,4612373,100,Centrum-Oost,Apartment,1,1,2
6827,6827,4065532,130,De Baarsjes - Oud-West,House,1,1,2
6828,6828,4057394,150,Centrum-Oost,Apartment,1,2,3
6829,6829,4058035,99,Zuid,Apartment,1,1,4
6830,6830,4062131,105,Centrum-West,Apartment,1,1,2
6831,6831,4062732,90,De Baarsjes - Oud-West,Apartment,1,1,3
6832,6832,4063965,85,De Pijp - Rivierenbuurt,Apartment,1,1,2
6833,6833,4066573,120,Oud-Oost,Apartment,1,0,1
6834,6834,4070598,50,Slotervaart,Apartment,1,1,2
6835,6835,4070901,250,Centrum-West,Apartment,1,3,3
6836,6836,4673555,115,Slotervaart,Apartment,1,1,1
6837,6837,4074189,70,De Pijp - Rivierenbuurt,Apartment,1,1,1
6838,6838,4294457,82,Oud-Oost,Loft,1,1,2
6839,6839,4141348,60,Geuzenveld - Slotermeer,Apartment,1.5,1,1
6840,6840,4201857,55,De Baarsjes - Oud-West,Apartment,1,1,3
6841,6841,2763106,100,Centrum-West,Apartment,1,3,3
6842,6842,1109010,100,Centrum-West,Apartment,1.5,1,2
6843,6843,5518097,350,Centrum-West,Apartment,2,2,1
6844,6844,4213785,250,Bos en Lommer,Apartment,1.5,3,2
6845,6845,4083663,200,IJburg - Zeeburgereiland,House,1,2,4
6846,6846,4116084,140,Centrum-West,Apartment,1,1,3
6847,6847,5652834,85,De Baarsjes - Oud-West,Apartment,1,1,2
6848,6848,4088279,50,Zuid,Apartment,1,1,1
6849,6849,4088494,100,Centrum-West,Apartment,1,1,3
6850,6850,5119994,65,Oud-Noord,House,1,1,1
6851,6851,4089493,135,De Baarsjes - Oud-West,Apartment,1,1,2
6852,6852,4091395,40,Watergraafsmeer,House,1,1,3
6853,6853,5139437,95,Centrum-West,Apartment,1,1,2
6854,6854,4262139,115,Centrum-Oost,Apartment,1,1,3
6855,6855,4097180,90,Zuid,Apartment,1,2,2
6856,6856,4103352,120,De Pijp - Rivierenbuurt,Apartment,1,0,1
6857,6857,4104532,100,Centrum-West,Apartment,1,1,1
6858,6858,4178497,85,Centrum-West,House,1.5,1,2
6859,6859,4926673,90,De Baarsjes - Oud-West,Apartment,1,2,1
6860,6860,4117591,150,De Baarsjes - Oud-West,Apartment,1.5,2,2
6861,6861,4538246,140,Watergraafsmeer,Apartment,1,2,1
6862,6862,4427667,50,Watergraafsmeer,Apartment,1,1,1
6863,6863,4179896,195,De Pijp - Rivierenbuurt,Apartment,1,2,2
6864,6864,4119684,158,Centrum-Oost,Apartment,1,1,2
6865,6865,4136656,125,De Baarsjes - Oud-West,Apartment,1,1,2
6866,6866,4122767,80,Centrum-Oost,House,1,1,1
6867,6867,4609775,150,Zuid,Apartment,1.5,2,3
6868,6868,4123673,95,Centrum-West,Bed & Breakfast,1,1,2
6869,6869,4123722,190,Centrum-West,Apartment,1,1,1
6870,6870,4123891,119,De Pijp - Rivierenbuurt,Apartment,1,0,2
6871,6871,4677481,99,De Baarsjes - Oud-West,Apartment,1,1,2
6872,6872,4543098,100,Westerpark,Apartment,1,1,2
6873,6873,4124488,100,Centrum-Oost,Apartment,1,1,3
6874,6874,5630211,45,Bos en Lommer,Apartment,1,1,1
6875,6875,5268447,125,Zuid,Apartment,1,1,1
6876,6876,4561549,110,De Baarsjes - Oud-West,Apartment,1,0,3
6877,6877,4130891,72,Centrum-Oost,Bed & Breakfast,1,1,2
6878,6878,4131108,99,De Baarsjes - Oud-West,Apartment,1,1,4
6879,6879,4131952,100,Buitenveldert - Zuidas,Apartment,1.5,2,3
6880,6880,4215584,87,Bos en Lommer,Apartment,1,2,1
6881,6881,4135057,125,Westerpark,Apartment,1.5,3,3
6882,6882,4610966,275,Centrum-Oost,Boat,1,2,3
6883,6883,5655894,160,Westerpark,Apartment,1.5,2,1
6884,6884,5326868,90,Centrum-West,Apartment,1.5,1,2
6885,6885,4138378,550,Westerpark,Boat,8,8,1
6886,6886,4140257,250,Osdorp,House,1,4,1
6887,6887,4147932,75,Watergraafsmeer,House,1,1,1
6888,6888,4143668,175,Oud-Oost,Apartment,1,1,3
6889,6889,4454290,95,Oud-Oost,Apartment,1,1,3
6890,6890,4149918,150,Centrum-West,Apartment,1,2,4
6891,6891,4150731,102,Oud-Oost,Apartment,1,1,2
6892,6892,4154119,109,Centrum-Oost,Apartment,1,1,2
6893,6893,4646450,110,Centrum-West,Apartment,1.5,1,4
6894,6894,4156666,150,De Pijp - Rivierenbuurt,Apartment,1,1,2
6895,6895,5647050,70,Zuid,Apartment,1,1,5
6896,6896,4162506,150,Centrum-West,Apartment,1,1,1
6897,6897,4165873,88,Bos en Lommer,Apartment,1,1,2
6898,6898,4167562,200,De Baarsjes - Oud-West,House,1,2,3
6899,6899,4168158,49,Bijlmer-Oost,House,2,1,1
6900,6900,4168426,100,Zuid,Apartment,1,1,4
6901,6901,4169219,150,Noord-Oost,Apartment,1,1,3
6902,6902,4169594,160,Centrum-West,Apartment,1,2,3
6903,6903,4172163,148,Centrum-West,Apartment,2,2,2
6904,6904,4172297,99,Westerpark,Apartment,1,2,3
6905,6905,4173013,50,De Pijp - Rivierenbuurt,Apartment,1,1,7
6906,6906,4561358,175,Zuid,House,1.5,2,4
6907,6907,4177600,130,Zuid,Apartment,1,1,2
6908,6908,4179046,99,Centrum-West,Apartment,1,1,1
6909,6909,4179881,150,Centrum-West,Apartment,1,1,2
6910,6910,4180798,99,Centrum-Oost,Apartment,1,1,2
6911,6911,4185741,155,Centrum-Oost,House,1,1,7
6912,6912,4187658,275,Centrum-West,Boat,2,3,2
6913,6913,4189212,95,Bos en Lommer,Apartment,1,2,1
6914,6914,4192714,100,Centrum-Oost,Apartment,1,1,1
6915,6915,4192853,90,De Pijp - Rivierenbuurt,Apartment,1.5,1,4
6916,6916,4282682,145,De Baarsjes - Oud-West,Apartment,1,2,3
6917,6917,5675508,125,Centrum-West,Apartment,1,1,1
6918,6918,5403472,89,Westerpark,Apartment,1,1,1
6919,6919,4904628,89,Westerpark,Apartment,1,1,1
6920,6920,4293780,80,De Baarsjes - Oud-West,Apartment,1,1,2
6921,6921,4196404,60,Geuzenveld - Slotermeer,House,1.5,1,2
6922,6922,4200094,325,IJburg - Zeeburgereiland,Villa,2,5,5
6923,6923,4201135,85,De Baarsjes - Oud-West,Apartment,1,1,2
6924,6924,4580300,175,Centrum-West,Apartment,1,1,1
6925,6925,4204120,75,Oud-Noord,Apartment,1,1,1
6926,6926,4228438,120,Westerpark,Apartment,1,2,1
6927,6927,4206979,100,Bos en Lommer,Apartment,1,1,3
6928,6928,5587500,1305,Oud-Noord,Other,3,3,1
6929,6929,5334290,435,Oud-Noord,Other,1,1,1
6930,6930,5341871,435,Oud-Noord,Other,1,1,1
6931,6931,4207389,435,Oud-Noord,Other,1,1,1
6932,6932,4209939,85,Zuid,Apartment,1,1,2
6933,6933,4210531,85,De Baarsjes - Oud-West,Apartment,1,1,1
6934,6934,5128825,169,Bos en Lommer,House,1.5,4,4
6935,6935,4212608,55,Zuid,Apartment,1,1,3
6936,6936,4214273,115,Oud-Oost,Apartment,1.5,2,2
6937,6937,4776272,89,De Baarsjes - Oud-West,Apartment,1,1,2
